TIME_NANOSECONDS_TAI ,truth_pos_CON_ECEF_ECEF_M[1] ,truth_pos_CON_ECEF_ECEF_M[2] ,truth_pos_CON_ECEF_ECEF_M[3] ,truth_vel_CON_ECEF_ECEF_MpS[1] ,truth_vel_CON_ECEF_ECEF_MpS[2] ,truth_vel_CON_ECEF_ECEF_MpS[3] ,truth_quat_CON2ECEF[1] ,truth_quat_CON2ECEF[2] ,truth_quat_CON2ECEF[3] ,truth_quat_CON2ECEF[4]
186.00088024139404,-1406848.52505765,-5340937.31372235,3353978.83497479,-126.988862797243,-469.082755900099,306.449097274992,-0.513249014231313,-0.048757341911215,0.325038726521791,0.792810189617638
187.00088024139404,-1406974.52699859,-5341402.55321242,3354282.85412336,-124.988784111531,-461.211563524018,301.483300591877,-0.511412167612169,-0.0447837282972342,0.320637521176122,0.796017331457853
188.00089025497437,-1407098.54254011,-5341859.95147538,3354581.91429801,-122.988562661414,-453.341932410328,296.519766271758,-0.50959104496924,-0.0408049263514288,0.31620598414762,0.799165627346624
189.00089025497437,-1407220.55706629,-5342309.43995848,3354876.01433722,-120.98706683758,-445.473611640353,291.556942035108,-0.507777573590722,-0.0368218588286019,0.311739764587109,0.802262055138291
190.0009002685547,-1407340.57706062,-5342751.09977333,3355165.15839881,-118.984920214199,-437.606789360906,286.594427715637,-0.50597218967423,-0.0328359260292993,0.307240546384016,0.805305650910153
191.0009002685547,-1407458.57539734,-5343184.86894223,3355449.32631306,-116.981730747794,-429.741264192869,281.632021327373,-0.504174811623149,-0.028850976255906,0.302708778343599,0.808296217663094
192.00091004371643,-1407574.58463034,-5343610.78060166,3355728.5313263,-114.978499900849,-421.877623194266,276.670443199463,-0.502380709397893,-0.024864470904214,0.298143333773531,0.811237285209015
193.00091004371643,-1407688.58317518,-5344028.84332686,3356002.78544252,-112.973589369366,-414.014786260357,271.709630072327,-0.500584327578632,-0.0208889753589672,0.293543224649446,0.814132272070921
194.00092005729675,-1407800.57849033,-5344439.01592896,3356272.0830038,-110.968294809183,-406.154408873208,266.748492540439,-0.498777810717368,-0.0169143614967946,0.288916122475085,0.816983520982617
195.00092005729675,-1407910.58006958,-5344841.36539951,3356536.40689432,-108.961792735556,-398.295840640666,261.789598274045,-0.496956284886386,-0.0129454331289691,0.284259156110646,0.819794851369182
